ID,Sku,unit,kod_odrzavanja,skupljanje,oeko_badge,"Regular Price","Parent Product ID"
8561,"10089 - 1702",,,,,5.20,8557
8562,"10089 - 1000",,,,,5.20,8557
8574,"MAKRAME GUIPUR DIGITAL PRINT 16003",met,axA8!,"po dužini do 2% po širini do 1,8%",,,0
8578,"GUIPUR DIGITAL PRINT 12501 16003 - 2956V5",,,,,71.67,8574
8579,"GUIPUR DIGITAL PRINT 12501 16003 - 6PV25",,,,,71.67,8574
8586,"OMBRE GUIPUR MAKRAME 16001",met,axA8!,"po dužini do 2% po širini do 1,8%",,,0
8594,"GUIPUR DIGITAL PRINT 10359 16001 - M11V2",,,,,61.05,8586
8596,"GUIPUR DIGITAL PRINT 10359 16001 - DG110V9",,,,,61.05,8586
8597,"GUIPUR DIGITAL PRINT 10359 16001 - DG110V3",,,,,61.05,8586
8598,"GUIPUR DIGITAL PRINT 10359 16001 - D6110V4",,,,,61.05,8586
8654,"LIKRA HOLOGRAM 15296",met,axA+$,"po dužini do 1,8% po širini do 1,5%",,,0
8866,13078,kom,lxA+#,,yes,,0
8996,13050,kom,fxA+&quot;,,yes,,0
9210,"LJUBICA 13050 - 448",,,,,0.80,8996
9211,"LJUBICA 13050 - 447",,,,,0.80,8996
9212,"LJUBICA 13050 - 450",,,,,0.80,8996
9213,"LJUBICA 13050 - 451",,,,,0.80,8996
9214,"LJUBICA 13050 - 453",,,,,0.80,8996
9215,"LJUBICA 13050 - 446",,,,,0.80,8996
9216,"LJUBICA 13050 - 445",,,,,0.80,8996
9217,"LJUBICA 13050 - 439",,,,,0.80,8996
9218,"LJUBICA 13050 - 438",,,,,0.80,8996
9219,"LJUBICA 13050 - 440",,,,,0.80,8996
9220,"LJUBICA 13050 - 441",,,,,0.80,8996
9221,"LJUBICA 13050 - 444",,,,,0.80,8996
9222,"LJUBICA 13050 - 454",,,,,0.80,8996
9223,"LJUBICA 13050 - 455",,,,,0.80,8996
9224,"LJUBICA 13050 - 467",,,,,0.80,8996
9225,"LJUBICA 13050 - 463",,,,,0.80,8996
9226,"LJUBICA 13050 - 468",,,,,0.80,8996
9227,"LJUBICA 13050 - 469",,,,,0.80,8996
9228,"LJUBICA 13050 - 470",,,,,0.80,8996
9229,"LJUBICA 13050 - 462",,,,,0.80,8996
9230,"LJUBICA 13050 - 461",,,,,0.80,8996
9231,"LJUBICA 13050 - 456",,,,,0.80,8996
9232,"LJUBICA 13050 - 457",,,,,0.80,8996
9233,"LJUBICA 13050 - 458",,,,,0.80,8996
9234,"LJUBICA 13050 - 459",,,,,0.80,8996
9235,"LJUBICA 13050 - 436",,,,,0.80,8996
9236,"LJUBICA 13050 - 435",,,,,0.80,8996
9237,"LJUBICA 13050 - 409",,,,,0.80,8996
9238,"LJUBICA 13050 - 408",,,,,0.80,8996
9239,"LJUBICA 13050 - 410",,,,,0.80,8996
9240,"LJUBICA 13050 - 413",,,,,0.80,8996
9241,"LJUBICA 13050 - 416",,,,,0.80,8996
9242,"LJUBICA 13050 - 407",,,,,0.80,8996
9243,"LJUBICA 13050 - 404",,,,,0.80,8996
9244,"LJUBICA 13050 - 400",,,,,0.80,8996
9245,"LJUBICA 13050 - 396",,,,,0.80,8996
9246,"LJUBICA 13050 - 401",,,,,0.80,8996
9247,"LJUBICA 13050 - 402",,,,,0.80,8996
9248,"LJUBICA 13050 - 403",,,,,0.80,8996
9249,"LJUBICA 13050 - 418",,,,,0.80,8996
9250,"LJUBICA 13050 - 419",,,,,0.80,8996
9251,"LJUBICA 13050 - 431",,,,,0.80,8996
9252,"LJUBICA 13050 - 427",,,,,0.80,8996
9253,"LJUBICA 13050 - 432",,,,,0.80,8996
9254,"LJUBICA 13050 - 433",,,,,0.80,8996
9255,"LJUBICA 13050 - 434",,,,,0.80,8996
9256,"LJUBICA 13050 - 426",,,,,0.80,8996
9257,"LJUBICA 13050 - 425",,,,,0.80,8996
9258,"LJUBICA 13050 - 420",,,,,0.80,8996
9259,"LJUBICA 13050 - 421",,,,,0.80,8996
9260,"LJUBICA 13050 - 423",,,,,0.80,8996
9261,"LJUBICA 13050 - 424",,,,,0.80,8996
9262,"LJUBICA 13050 - 471",,,,,0.80,8996
9263,"LJUBICA 13050 - 472",,,,,0.80,8996
9264,"LJUBICA 13050 - 507",,,,,0.80,8996
9265,"LJUBICA 13050 - 506",,,,,0.80,8996
9266,"LJUBICA 13050 - 508",,,,,0.80,8996
9267,"LJUBICA 13050 - 509",,,,,0.80,8996
9268,"LJUBICA 13050 - 510",,,,,0.80,8996
9269,"LJUBICA 13050 - 505",,,,,0.80,8996
9270,"LJUBICA 13050 - 504",,,,,0.80,8996
9271,"LJUBICA 13050 - 500",,,,,0.80,8996
9272,"LJUBICA 13050 - 499",,,,,0.80,8996
9273,"LJUBICA 13050 - 501",,,,,0.80,8996
9274,"LJUBICA 13050 - 502",,,,,0.80,8996
9275,"LJUBICA 13050 - 503",,,,,0.80,8996
9276,"LJUBICA 13050 - 511",,,,,0.80,8996
9277,"LJUBICA 13050 - 512",,,,,0.80,8996
9278,"LJUBICA 13050 - 523",,,,,0.80,8996
9279,"LJUBICA 13050 - 522",,,,,0.80,8996
9280,"LJUBICA 13050 - 524",,,,,0.80,8996
9281,"LJUBICA 13050 - 526",,,,,0.80,8996
9282,"LJUBICA 13050 - 528",,,,,0.80,8996
9283,"LJUBICA 13050 - 521",,,,,0.80,8996
9284,"LJUBICA 13050 - 520",,,,,0.80,8996
9285,"LJUBICA 13050 - 513",,,,,0.80,8996
9286,"LJUBICA 13050 - 514",,,,,0.80,8996
9287,"LJUBICA 13050 - 515",,,,,0.80,8996
9288,"LJUBICA 13050 - 519",,,,,0.80,8996
9289,"LJUBICA 13050 - 498",,,,,0.80,8996
9290,"LJUBICA 13050 - 497",,,,,0.80,8996
9291,"LJUBICA 13050 - 480",,,,,0.80,8996
9292,"LJUBICA 13050 - 479",,,,,0.80,8996
9293,"LJUBICA 13050 - 481",,,,,0.80,8996
9294,"LJUBICA 13050 - 482",,,,,0.80,8996
9295,"LJUBICA 13050 - 483",,,,,0.80,8996
9296,"LJUBICA 13050 - 478",,,,,0.80,8996
9297,"LJUBICA 13050 - 477",,,,,0.80,8996
9298,"LJUBICA 13050 - 473",,,,,0.80,8996
9299,"LJUBICA 13050 - 474",,,,,0.80,8996
9300,"LJUBICA 13050 - 475",,,,,0.80,8996
9301,"LJUBICA 13050 - 476",,,,,0.80,8996
9302,"LJUBICA 13050 - 484",,,,,0.80,8996
9303,"LJUBICA 13050 - 485",,,,,0.80,8996
9304,"LJUBICA 13050 - 493",,,,,0.80,8996
9305,"LJUBICA 13050 - 492",,,,,0.80,8996
9306,"LJUBICA 13050 - 494",,,,,0.80,8996
9307,"LJUBICA 13050 - 495",,,,,0.80,8996
9308,"LJUBICA 13050 - 496",,,,,0.80,8996
9309,"LJUBICA 13050 - 491",,,,,0.80,8996
9310,"LJUBICA 13050 - 490",,,,,0.80,8996
9311,"LJUBICA 13050 - 486",,,,,0.80,8996
9312,"LJUBICA 13050 - 487",,,,,0.80,8996
9313,"LJUBICA 13050 - 488",,,,,0.80,8996
9314,"LJUBICA 13050 - 489",,,,,0.80,8996
9315,"LJUBICA 13050 - 394",,,,,0.80,8996
9316,"LJUBICA 13050 - 393",,,,,0.80,8996
9317,"LJUBICA 13050 - 313",,,,,0.80,8996
9318,"LJUBICA 13050 - 312",,,,,0.80,8996
9319,"LJUBICA 13050 - 314",,,,,0.80,8996
9320,"LJUBICA 13050 - 316",,,,,0.80,8996
9321,"LJUBICA 13050 - 317",,,,,0.80,8996
9322,"LJUBICA 13050 - 311",,,,,0.80,8996
9323,"LJUBICA 13050 - 310",,,,,0.80,8996
9324,"LJUBICA 13050 - 306",,,,,0.80,8996
9325,"LJUBICA 13050 - 305",,,,,0.80,8996
9326,"LJUBICA 13050 - 307",,,,,0.80,8996
9327,"LJUBICA 13050 - 308",,,,,0.80,8996
9328,"LJUBICA 13050 - 309",,,,,0.80,8996
9329,"LJUBICA 13050 - 318",,,,,0.80,8996
9330,"LJUBICA 13050 - 319",,,,,0.80,8996
9331,"LJUBICA 13050 - 329",,,,,0.80,8996
9332,"LJUBICA 13050 - 328",,,,,0.80,8996
9333,"LJUBICA 13050 - 330",,,,,0.80,8996
9334,"LJUBICA 13050 - 332",,,,,0.80,8996
9335,"LJUBICA 13050 - 333",,,,,0.80,8996
9336,"LJUBICA 13050 - 327",,,,,0.80,8996
9337,"LJUBICA 13050 - 325",,,,,0.80,8996
9338,"LJUBICA 13050 - 321",,,,,0.80,8996
9339,"LJUBICA 13050 - 322",,,,,0.80,8996
9340,"LJUBICA 13050 - 323",,,,,0.80,8996
9342,"LJUBICA 13050 - 304",,,,,0.80,8996
9343,"LJUBICA 13050 - 303",,,,,0.80,8996
9344,"LJUBICA 13050 - 20",,,,,0.80,8996
9345,"LJUBICA 13050 - 19",,,,,0.80,8996
9346,"LJUBICA 13050 - 21",,,,,0.80,8996
9347,"LJUBICA 13050 - 22",,,,,0.80,8996
9348,"LJUBICA 13050 - 23",,,,,0.80,8996
9349,"LJUBICA 13050 - 18",,,,,0.80,8996
9350,"LJUBICA 13050 - 17",,,,,0.80,8996
9351,"LJUBICA 13050 - 12",,,,,0.80,8996
9352,"LJUBICA 13050 - 13",,,,,0.80,8996
9353,"LJUBICA 13050 - 14",,,,,0.80,8996
9354,"LJUBICA 13050 - 16",,,,,0.80,8996
9355,"LJUBICA 13050 - 24",,,,,0.80,8996
9356,"LJUBICA 13050 - 25",,,,,0.80,8996
9357,"LJUBICA 13050 - 34",,,,,0.80,8996
9358,"LJUBICA 13050 - 33",,,,,0.80,8996
9359,"LJUBICA 13050 - 35",,,,,0.80,8996
9360,"LJUBICA 13050 - 36",,,,,0.80,8996
9361,"LJUBICA 13050 - 302",,,,,0.80,8996
9362,"LJUBICA 13050 - 32",,,,,0.80,8996
9363,"LJUBICA 13050 - 31",,,,,0.80,8996
9364,"LJUBICA 13050 - 27",,,,,0.80,8996
9365,"LJUBICA 13050 - 28",,,,,0.80,8996
9366,"LJUBICA 13050 - 29",,,,,0.80,8996
9367,"LJUBICA 13050 - 30",,,,,0.80,8996
9368,"LJUBICA 13050 - 335",,,,,0.80,8996
9369,"LJUBICA 13050 - 336",,,,,0.80,8996
9370,"LJUBICA 13050 - 373",,,,,0.80,8996
9371,"LJUBICA 13050 - 372",,,,,0.80,8996
9372,"LJUBICA 13050 - 374",,,,,0.80,8996
9373,"LJUBICA 13050 - 375",,,,,0.80,8996
9374,"LJUBICA 13050 - 377",,,,,0.80,8996
9375,"LJUBICA 13050 - 371",,,,,0.80,8996
9376,"LJUBICA 13050 - 369",,,,,0.80,8996
9377,"LJUBICA 13050 - 365",,,,,0.80,8996
9378,"LJUBICA 13050 - 364",,,,,0.80,8996
9379,"LJUBICA 13050 - 366",,,,,0.80,8996
9380,"LJUBICA 13050 - 367",,,,,0.80,8996
9381,"LJUBICA 13050 - 368",,,,,0.80,8996
9382,"LJUBICA 13050 - 378",,,,,0.80,8996
9383,"LJUBICA 13050 - 379",,,,,0.80,8996
9384,"LJUBICA 13050 - 387",,,,,0.80,8996
9385,"LJUBICA 13050 - 386",,,,,0.80,8996
9386,"LJUBICA 13050 - 388",,,,,0.80,8996
9387,"LJUBICA 13050 - 391",,,,,0.80,8996
9388,"LJUBICA 13050 - 392",,,,,0.80,8996
9389,"LJUBICA 13050 - 385",,,,,0.80,8996
9390,"LJUBICA 13050 - 384",,,,,0.80,8996
9391,"LJUBICA 13050 - 380",,,,,0.80,8996
9392,"LJUBICA 13050 - 381",,,,,0.80,8996
9393,"LJUBICA 13050 - 382",,,,,0.80,8996
9394,"LJUBICA 13050 - 383",,,,,0.80,8996
9395,"LJUBICA 13050 - 363",,,,,0.80,8996
9396,"LJUBICA 13050 - 362",,,,,0.80,8996
9397,"LJUBICA 13050 - 345",,,,,0.80,8996
9398,"LJUBICA 13050 - 344",,,,,0.80,8996
9399,"LJUBICA 13050 - 346",,,,,0.80,8996
9400,"LJUBICA 13050 - 347",,,,,0.80,8996
9401,"LJUBICA 13050 - 348",,,,,0.80,8996
9402,"LJUBICA 13050 - 343",,,,,0.80,8996
9403,"LJUBICA 13050 - 342",,,,,0.80,8996
9404,"LJUBICA 13050 - 338",,,,,0.80,8996
9405,"LJUBICA 13050 - 339",,,,,0.80,8996
9406,"LJUBICA 13050 - 340",,,,,0.80,8996
9407,"LJUBICA 13050 - 341",,,,,0.80,8996
9408,"LJUBICA 13050 - 349",,,,,0.80,8996
9409,"LJUBICA 13050 - 350",,,,,0.80,8996
9410,"LJUBICA 13050 - 358",,,,,0.80,8996
9411,"LJUBICA 13050 - 357",,,,,0.80,8996
9412,"LJUBICA 13050 - 359",,,,,0.80,8996
9413,"LJUBICA 13050 - 360",,,,,0.80,8996
9414,"LJUBICA 13050 - 361",,,,,0.80,8996
9415,"LJUBICA 13050 - 356",,,,,0.80,8996
9416,"LJUBICA 13050 - 355",,,,,0.80,8996
9417,"LJUBICA 13050 - 351",,,,,0.80,8996
9418,"LJUBICA 13050 - 352",,,,,0.80,8996
9419,"LJUBICA 13050 - 353",,,,,0.80,8996
9420,"LJUBICA 13050 - 354",,,,,0.80,8996
9421,"LJUBICA 13050 - 11",,,,,0.80,8996
9592,15037,met,axA+!,"po dužini do 1,5% po širini do 1,8%",,,0
9614,15024,met,axA8&quot;,"po dužini do 3% po širini do 3%",,,0
9626,16090,met,axA8&quot;,"po dužini do 3,5% po širini do 3%",,,0
9634,"16090 - RED",,,,,5.90,9626
9635,"16090 - YELLOW",,,,,5.90,9626
9636,"16090 - ORANGE",,,,,5.90,9626
9637,"16090 - GREEN",,,,,5.90,9626
9638,"16090 - BLUE",,,,,5.90,9626
9639,"16090 - BEIGE",,,,,5.90,9626
9640,14350,met,axA8&quot;,"po dužini do 3% po širini do 3%",,,0
10023,"KREP PRINT 16093",,,,,,0
10039,"CREPE PRINT 16093 - 01",met,,,,10.62,10074
10059,"CREPE PRINT 16093 - 01",met,,,,10.62,10023
10060,"CREPE PRINT 16093 - 01",met,,,,10.62,10029
10061,"CREPE PRINT 16093 - 01",met,,,,10.62,10035
10074,"KREP PRINT 16093",,,,,,0
10236,"MUSLIN PRINT 16095",,,,,,0
10241,"MUSLIN PRINT 16095 - YELLOW",met,,,,11.95,10236
10244,"MUSLIN PRINT 16095",,,,,,0
10249,"MUSLIN PRINT 16095 - YELLOW",met,,,,11.95,10244
10257,"MUSLIN PRINT 16095 - YELLOW",met,,,,11.95,10252
10265,"MUSLIN PRINT 16095 - YELLOW",met,,,,11.95,10260
10268,"MUSLIN PRINT LAME 16094",,,,,,0
10273,"MUSLIN PRINT LAME 16094 - YELLOW",met,,,,10.62,10268
10274,"MUSLIN PRINT LAME 16094 - PINK",met,,,,10.62,10268
10275,"MUSLIN PRINT LAME 16094 - LILA",met,,,,10.62,10268
10276,"MUSLIN PRINT LAME 16094",,,,,,0
10281,"MUSLIN PRINT LAME 16094 - YELLOW",met,,,,10.62,10276
10282,"MUSLIN PRINT LAME 16094 - PINK",met,,,,10.62,10276
10283,"MUSLIN PRINT LAME 16094 - LILA",met,,,,10.62,10276
10289,"MUSLIN PRINT LAME 16094 - YELLOW",met,,,,10.62,10284
10290,"MUSLIN PRINT LAME 16094 - PINK",met,,,,10.62,10284
10291,"MUSLIN PRINT LAME 16094 - LILA",met,,,,10.62,10284
10297,"MUSLIN PRINT LAME 16094 - YELLOW",met,,,,10.62,10292
10298,"MUSLIN PRINT LAME 16094 - PINK",met,,,,10.62,10292
10299,"MUSLIN PRINT LAME 16094 - LILA",met,,,,10.62,10292
10300,01010,,,,,,0
10466,01010,,,,,,0
11162,13279,met,axA8&quot;,"po dužini do 3% po širini do 3%",,,0
11182,"13279 - PAPPAGALLO",,,,,7.90,11162
11190,"13279 - UNI BEIGE",,,,,7.90,11162
11228,"JACQUARD 87400 16189",met,,,,19.91,0
11230,"TIL ČIPKA 44002 16190",met,syE+!,"po dužini do 2% po širini do 1,8%",,,0
11231,"TIL ČIPKA 44002 16190 - 002",,,,,165.9,11230
11232,"TIL ČIPKA 44002 16190 - 001",,,,,165.9,11230
11251,"TIL ČIPKA 44007 16192",met,syE+!,"po dužini do 2% po širini do 1,8%",,,0
11252,,,,,,132.72,11251
11253,"TIL ČIPKA 44007 16192 - 001",,,,,132.72,11251
11359,"TAFT PANNO PRINT 44305 16194",kom,syE+!,"po dužini do 1% po širini do 1%",,51.76,0
11361,"FANTASIA LAME 51000 16193",met,ayE+!,"po dužini do 2% po širini do 1,8%",,,0
11385,16196,met,"ty\+!","po dužini do 2% po širini do 1,8%",,,0
11393,"ČIPKA PAILLETTES 16197",met,syE+!,"po dužini do 2% po širini do 1,8%",,59.73,0
11396,"PAILLETTE BLACK&WHITE 16198",met,syE+!,"po dužini do 2% po širini do 1,8%",,86.27,0
11399,"TIL ČIPKA 44042 16199",met,syE+!,"po dužini do 2% po širini do 1,8%",,212.36,0
11404,"LAME FANTASIA 44025 16200",met,syE+!,"po dužini do 2% po širini do 1,8%",,,0
11407,"LAME FANTASIA 44025 16200 - 001",,,,,55.74,11404
11423,"PAILLETTES MREŽA BORDADO 16202",met,syE+!,"po dužini do 2% po širini do 1,8%",,,0
11425,"ČIPKA BORDADO 51049 16202 - 001",,,,,258.81,11423
11455,"TIL ČIPKA 16203",met,syE+!,"po dužini do 2% po širini do 1,8%",,185.81,0
11642,"TIL AVATAR 14087",met,axA8&quot;,"po dužini do 3% po širini do 3%",,,0
11676,16207,met,"sx\+$","po dužini do 0% po širini do 0%",,,0
11904,15280,met,axA+!,"po dužini do 2% po širini do 2%",yes,,0
11924,"ELASTIČNA ČIPKA M8933 16177",met,axA8!,"po dužini do 1,8% po širini do 1,5%",,,0
11927,"ELASTIČNA ČIPKA M8933 16177 - 017",,,,,13.14,11924
11928,"ELASTIČNA ČIPKA M8933 16177 - 008",,,,,13.14,11924
11955,15278,met,gxA+&quot;,"po dužini do 3,9% po širini do 3,1%",,,0
12096,"DEKOR MARINERY 01567",met,axA8&quot;,"po dužini do 2% po širini do 1,8%",,,0
12101,"DEKORATIVNA TKANINA MARINERY 01567 - FLAGS",,,,,23.23,12096
12182,15316,met,axA8!,"po dužini do 3% po širini do 2,5%",yes,,0
12217,15310,met,ax8&#039;!,"po dužini do 2% po širini do 2%",,,0
12241,16126,met,axA+&quot;,"po dužini do 2,7% po širini do 2,5%",yes,,0
12253,12109,met,"sx\+$","po dužini do 2% po širini do 1,8%",,,0
12259,"12109 - 75",,,,,13.90,12253
12260,"12109 - 73",,,,,13.90,12253
12261,"12109 - 70",,,,,13.90,12253
12297,00161,met,axA+!,"po dužini do 3% po širini do 3%",,,0
12298,"00161 - MULTICOLOR BLU",,,,,11.90,12297
12299,"00161 - RIGA MARRONE",,,,,11.90,12297
12300,"00161 - RIGA VERDE",,,,,11.90,12297
12301,"00161 - RIGA GIALLO",,,,,11.90,12297
12302,"00161 - RIGA BLU",,,,,11.90,12297
12303,"00161 - MULTICOLOR GIALLO",,,,,11.90,12297
12304,"00161 - MULTICOLOR MARRONE",,,,,11.90,12297
12305,"00161 - MULTICOLOR VERDE",,,,,11.90,12297
12307,"00161 - UNI AVORIO",,,,,11.90,12297
12308,"00161 - UNI MARRONE",,,,,11.90,12297
12309,"00161 - UNI NERO",,,,,11.90,12297
12310,"00161 - UNI VERDE",,,,,11.90,12297
12311,"00161 - UNI GRIGIO",,,,,11.90,12297
12312,"00161 - UNI GIALLO",,,,,11.90,12297
12313,"00161 - UNI BEIGE",,,,,11.90,12297
12314,"00161 - UNI BIANCO",,,,,11.90,12297
12315,"00161 - UNI BLU",,,,,11.90,12297
12335,09657,met,axA+!,"po dužini do 3% po širini do 3%",,,0
12340,"09657 - AVORIO",,,,,23.80,12335
12341,"09657 - BEIGE",,,,,23.80,12335
12342,10131,met,axA8&quot;,"po dužini do 2% po širini do 1,8%",,24.90,0
12378,16105,kom,axA8&quot;,"po dužini do 3,5% po širini do 3%",,,0
12379,16105-BEIGE,,,,,2.80,12378
12380,16105-BLUE,,,,,2.80,12378
12381,16105-GREEN,,,,,2.80,12378
12382,16105-ORANGE,,,,,2.80,12378
12383,16105-YELLOW,,,,,2.80,12378
12384,16105-RED,,,,,2.80,12378
12413,"BLACKOUT 15253",met,axA8!,"po dužini do 1,8% po širini do 1,5%",,,0
12414,"BLACKOUT 140 CM 15253 - BORDEAUX",,,,,11.28,12413
12417,"BLACKOUT 140 CM 15253 - ECRY",,,,,11.28,12413
12418,"BLACKOUT 140 CM 15253 - KHAKI",,,,,11.28,12413
12419,"BLACKOUT 140 CM 15253 - ICE",,,,,11.28,12413
12428,15252,met,axA8!,"po dužini do 1,8% po širini do 1,5%",,,0
12429,"15252 - BORDEAUX",,,,,19.24,12428
12430,"15252 - BROWN",,,,,19.24,12428
12432,"15252 - ECRY",,,,,19.24,12428
12434,"15252 - ICE",,,,,19.24,12428
12477,16117,met,axA+!,"po dužini do 3% po širini do 2%",,29.2,0
12488,09414,met,axA&#039;&quot;,"po dužini do 2,7% po širini do 2%",,,0
12552,16109,met,axA+!,"po dužini do 1% po širini do 1%",,13.94,0
12555,"TKANINA MARA 16108",met,axA8!,"po dužini do 2% po širini do 2%",,,0
12662,"PAMUČNI VOAL ŠTIK 16091",met,axA+!,"po dužini do 3,5% po širini do 3,2%",,,0
12663,"16091 - 9",,,,,14.6,12662
12664,"16091 - 8",,,,,14.6,12662
12672,"KARIRANI (KARO) DEKOR 16101",met,axA+!,"po dužini do 3% po širini do 2%",,,0
12673,"16101 - MORADO",,,,,15.26,12672
12698,"DEKOR PRISMA TEFLON 16096",met,gxA+&quot;,"po dužini do 3,1% po širini do 3,1%",,,0
12708,"DEKOR PRISMA TEFLON 280 CM 16096 - 56",,,,,21.9,12698
12709,"DEKOR PRISMA TEFLON 280 CM 16096 - 37",,,,,21.9,12698
12769,"13003 - 656",,,,,3.50,966
12770,"13003 - 652",,,,,3.50,966
12777,"13003 - 221",,,,,3.50,966
12780,"13003 - 152",,,,,3.50,966
12782,"13003 - 17",,,,,3.50,966
12825,"13004 - 4841",,,,,3.9,923
12829,"13004 - 4306",,,,,3.9,923
12830,"13004 - 4200",,,,,3.9,923
12883,"13008 - 4240",,,,,3.90,5818
12884,"13008 - 2970",,,,,3.90,5818
12963,"13009 - 56",,,,,3.50,5398
13154,"13071 - 610",,,,,4.90,1260
13156,"13071 - 493",,,,,4.90,1260
13162,"13071 - 287",,,,,4.90,1260
13163,"13071 - 279",,,,,4.90,1260
13164,"13071 - 262",,,,,4.90,1260
13169,"13071 - 200",,,,,4.90,1260
13171,"13071 - 161",,,,,4.90,1260
13172,"13071 - 149",,,,,4.90,1260
13173,"13071 - 126",,,,,4.90,1260
13174,"13071 - 110",,,,,4.90,1260
13176,"13071 - 98",,,,,4.90,1260
13178,"13071 - 87",,,,,4.90,1260
13179,"13071 - 67",,,,,4.90,1260
13180,"13071 - 60",,,,,4.90,1260
13181,"13071 - 55",,,,,4.90,1260
13182,"13071 - 40",,,,,4.90,1260
13184,"13071 - 33",,,,,4.90,1260
13185,"13071 - 21",,,,,4.90,1260
13188,"13071 - 2",,,,,4.90,1260
13189,"13071 - 1",,,,,4.90,1260
13407,"13236 - 463",,,,,3.40,5698
13408,"13236 - 279",,,,,3.40,5698
13409,"13236 - 168",,,,,3.40,5698
13641,"13403 - 51625",,,,,1.90,273
13646,"13403 - 51299",,,,,1.90,273
13648,"13403 - 669",,,,,1.90,273
13650,"13403 - 617",,,,,1.90,273
13651,"13403 - 490",,,,,1.90,273
13652,"13403 - 450",,,,,1.90,273
13653,"13403 - 364",,,,,1.90,273
13656,"13403 - 266",,,,,1.90,273
13657,"13403 - 265",,,,,1.90,273
13658,"13403 - 216",,,,,1.90,273
13659,"13403 - 187",,,,,1.90,273
13661,"13403 - 141",,,,,1.90,273
13662,"13403 - 119",,,,,1.90,273
13664,"13403 - 62",,,,,1.90,273
13665,"13403 - 60",,,,,1.90,273
13666,"13403 - 56",,,,,1.90,273
13667,"13403 - 55",,,,,1.90,273
13669,"13403 - 41",,,,,1.90,273
13670,"13403 - 40",,,,,1.90,273
13777,"ČIPKA FRANGE 16216",met,byA+!,"po dužini do 3,5% po širini do 3%",,,0
13779,"ČIPKA FRANGE 160 CM 16216 - BLACK",,,,,21.24,13777
13780,"ČIPKA FRANGE 160 CM 16216 - ECRY",,,,,21.24,13777
13884,"14081 - 5970",,,,,5.10,2131
13887,"14081 - 4603",,,,,5.10,2131
13889,"14081 - 4531",,,,,5.10,2131
13890,"14081 - 4530",,,,,5.10,2131
13891,"14081 - 4149",,,,,5.10,2131
13892,"14081 - 4148",,,,,5.10,2131
13894,"14081 - 4146",,,,,5.10,2131
13896,"14081 - 3686",,,,,5.10,2131
13899,"14081 - 3302",,,,,5.10,2131
13900,"14081 - 3300",,,,,5.10,2131
13901,"14081 - 3299",,,,,5.10,2131
13902,"14081 - 2905",,,,,5.10,2131
13903,"14081 - 1815",,,,,5.10,2131
13925,"14082 - 5953",,,,,3.90,2155
13926,"14082 - 5944",,,,,3.90,2155
13927,"14082 - 5553",,,,,3.90,2155
13928,"14082 - 5509",,,,,3.90,2155
13929,"14082 - 4574",,,,,3.90,2155
13930,"14082 - 3307",,,,,3.90,2155
13931,"14082 - 3303",,,,,3.90,2155
13932,"14082 - 3243",,,,,3.90,2155
13933,"14082 - 3242",,,,,3.90,2155
13934,"14082 - 3241",,,,,3.90,2155
13935,"14082 - 1815",,,,,3.90,2155
13972,"14084 - 396",,,,,1.99,6054
13973,"14084 - 167",,,,,1.99,6054
14016,14453,kom,tAx+9!,,yes,,0
14017,"14453 - 688",,,,,5.3,14016
14021,"14453 - 337",,,,,5.3,14016
14022,"14453 - 269",,,,,5.3,14016
14023,"14453 - 262",,,,,5.3,14016
14024,"14453 - 201",,,,,5.3,14016
14025,"14453 - 196",,,,,5.3,14016
14028,"14453 - 60",,,,,5.3,14016
14030,"14453 - 57",,,,,5.3,14016
14031,"14453 - 56",,,,,5.3,14016
14032,"14453 - 55",,,,,5.3,14016
14033,"14453 - 1",,,,,5.3,14016
14157,"14561 - 21",,,,,2.90,6374
14209,"15023 - 16",,,,,2.3,6430
14304,15108,met,axA+!,"po dužini do 3% po širini do 2%",,,0
14308,"15108 - MARINO",,,,,23.00,14304
14312,"15108 - LILA",,,,,23.00,14304
14695,01830,met,ayE+!,"po dužini do 2% po širini do 1,8%",,,0
14795,"SILKY CREPE SATIN 14461",met,axA+&quot;,"po dužini do 2% po širini do 2%",,,0
15045,01040,met,gyA&#039;!,"po dužini do 2% po širini do 1,8%",,,0
15161,16186,met,fxA8!,"po dužini do 2% po širini do 3%",,21.90,0
15228,"TIL ČIPKA CORD 16220",met,"sx\+!","po dužini do 2% po širini do 2%",,,0
15229,"TIL ČIPKA CORD 16220 - GREEN",,,,,55.74,15228
15230,"TIL ČIPKA CORD 16220 - NAVY",,,,,55.74,15228
15231,"TIL ČIPKA CORD 16220 - ROYAL",,,,,55.74,15228
15236,"JEANS ON THE NET 16219",met,axA7!,"po dužini do 3% po širini do 2,5%",,,0
15238,"JEANS ON THE NET 16219 - 1",,,,,51.76,15236
15320,"CHIFFON STRETCH 15327",met,axA8!,"po dužini do 2,5% po širini do 2%",,,0
15324,"CHIFFON STRECH 15327 - BROWN",,,,,6.37,15320
15327,"CHIFFON STRECH 15327 - WHITE",,,,,6.37,15320
15360,"FANTASIA 44206 16233",met,syA+!,"po dužini do 2% po širini do 1,8%",,,0
15361,"FANTASIA 44206 16233 - 2",,,,,51.76,15360
15362,"FANTASIA 44206 16233 - 1",,,,,51.76,15360
15624,"01010 - MUCCA (-40%)",met,,,,8.49,10466
